,loss_plot,test_loss_plot,name,bleu1,bleu2,bleu3,bleu4
0,1.2054970264434814,1.0575616359710693,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
1,0.9644405841827393,1.0169789791107178,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
2,0.8792248964309692,0.9981502890586853,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
3,0.817139208316803,1.0057281255722046,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
4,0.7661988139152527,1.0189173221588135,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
5,0.7225011587142944,1.0353864431381226,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
6,0.6813642978668213,1.0594310760498047,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
7,0.6449488997459412,1.0833185911178589,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
8,0.6106315851211548,1.1093045473098755,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
9,0.581059992313385,1.1317685842514038,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
10,0.5515086650848389,1.1675094366073608,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
11,0.5248913168907166,1.1949900388717651,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
12,0.5014858245849609,1.2236074209213257,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
13,0.47841477394104004,1.255958914756775,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
14,0.4583975672721863,1.2856674194335938,batch_32_lr_0.001_embedding_dim_256_lr_decay_factor_1,0.625,0.28867513459481287,0.4745102806263551,0.537284965911771
