,loss_plot,test_loss_plot,name,bleu1,bleu2,bleu3,bleu4
0,1.3195656538009644,1.1185519695281982,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
1,1.0302916765213013,1.0420273542404175,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
2,0.9391603469848633,1.0220259428024292,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
3,0.8775956034660339,1.0130287408828735,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
4,0.8286926746368408,1.0176458358764648,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
5,0.755456268787384,1.0242806673049927,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
6,0.7070145606994629,1.034057378768921,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
7,0.6787092685699463,1.0418230295181274,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
8,0.6633368730545044,1.0469927787780762,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
9,0.6552289724349976,1.0503453016281128,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
10,0.6511003375053406,1.0504308938980103,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
11,0.6489782333374023,1.0505585670471191,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
12,0.6478975415229797,1.0510680675506592,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
13,0.6473642587661743,1.0506666898727417,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
14,0.6470316648483276,1.0505702495574951,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_0.5,0.35826565528689464,0.2265870956238665,0.3591163453538014,0.40293516672844226
