,loss_plot,test_loss_plot,name,bleu1,bleu2,bleu3,bleu4
0,1.295738697052002,1.1019901037216187,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
1,1.0072296857833862,1.0242536067962646,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
2,0.912848711013794,1.004835605621338,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
3,0.8474116921424866,1.0077126026153564,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
4,0.7468217611312866,0.9970700144767761,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
5,0.7235304713249207,1.0029218196868896,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
6,0.7049718499183655,1.0019367933273315,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
7,0.702034056186676,1.001834750175476,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
8,0.7018140554428101,1.0012962818145752,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
9,0.7014963030815125,1.0013039112091064,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
10,0.7013934254646301,1.0015487670898438,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
11,0.701032817363739,1.0013675689697266,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
12,0.7009077072143555,1.0012868642807007,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
13,0.700673520565033,1.0004549026489258,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
14,0.7005302309989929,1.001530408859253,batch_64_lr_0.001_embedding_dim_256_lr_decay_factor_0.1,0.35826565528689464,0.5066641486392106,0.5820042740778344,0.6025286104785453
