,loss_plot,test_loss_plot,name,bleu1,bleu2,bleu3,bleu4
0,1.3229846954345703,1.1340523958206177,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
1,1.0344727039337158,1.0430238246917725,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
2,0.9414613246917725,1.01615309715271,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
3,0.8775579929351807,1.0134214162826538,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
4,0.8285130858421326,1.0135979652404785,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
5,0.7870763540267944,1.020619511604309,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
6,0.7510629296302795,1.039129376411438,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
7,0.7190148830413818,1.05040442943573,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
8,0.689775824546814,1.068387508392334,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
9,0.6626819968223572,1.0830810070037842,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
10,0.6368591785430908,1.1079401969909668,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
11,0.6134768724441528,1.1250864267349243,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
12,0.5913252830505371,1.1547898054122925,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
13,0.5697987675666809,1.1718438863754272,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
14,0.5494744181632996,1.1922792196273804,batch_64_lr_0.001_embedding_dim_128_lr_decay_factor_1,0.12591706855837456,0.10904738014161917,0.13584369532642976,0.14351442318493668
