,loss_plot,test_loss_plot,name,bleu1,bleu2,bleu3,bleu4
0,1.3153645992279053,1.1231639385223389,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
1,1.0223369598388672,1.0348585844039917,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
2,0.9281156063079834,1.013727068901062,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
3,0.8637422919273376,1.0174739360809326,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
4,0.8117019534111023,1.0202957391738892,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
5,0.7683081030845642,1.0262290239334106,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
6,0.730072021484375,1.0435951948165894,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
7,0.6941908597946167,1.0618809461593628,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
8,0.6612279415130615,1.0809749364852905,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
9,0.6314888596534729,1.0999616384506226,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
10,0.6030750870704651,1.1301558017730713,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
11,0.5768539905548096,1.1524291038513184,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
12,0.5522890090942383,1.183508276939392,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
13,0.5295648574829102,1.2022287845611572,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
14,0.5082065463066101,1.2338228225708008,batch_64_lr_0.001_embedding_dim_200_lr_decay_factor_1,0.36787944117144233,0.3003723059100852,0.32574528660904706,0.3324166001293853
